141141,1
4803686978,0
228426624822,1
3,1
194,0
25805815,0
643346,1
2655562,1
23385647798,0
1026,0
175652647,0
48444484,1
6,1
40,1
6143053,0
3144378325,0
624808,0
29892,1
86132388,0
71544517,1
579975,1
25363,0
983389,1
9960544,0
78427372487,1
52,0
870,0
31763528,0
46162,0
77544544577,1
27923332972,1
509867768905,1
821127,0
9337673,0
7925297,1
2222,1
440424044,1
424240,1
490,0
941924429149,1
67589,0
256101652,1
33476867433,1
169,0
627726,1
7070,1
5,1
813,0
0,1
92556530,0
5,1
1338,0
40559446672,0
3,1
356,0
2,1
155,0
1,1
193935,0
7854444587,1
185624247,0
4840660484,1
29767767920,1
6052506,1
81822818,1
76,0
7,1
8952,0
979,1
2002332002,1
2718,0
917719,1
6666,1
515494515,1
7190480,0
5,1
73434824,0
455554,1
181561226439,0
1744,0
241476674142,1
722457226,0
3068,0
0,1
6967667696,1
67474329,0
100976870,0
507182281705,1
481262184,1
465721459,0
10182228101,1
8882290140,0
4220532597,0
8712975,0
58048677968,0
88,1
323379117,0
6308036,1
1587851,1
183124,0
41363152,0
99599,1
86379513,0
993292399,1
747,1
61087,0
9339,1
99055,0
86668,1
173813318371,1
395089147,0
915292678,0
86703136,0
3587,0
115038830511,1
40416697474,0
7074,0
8398778938,1
998899,1
845356,0
291919192,1
7209779027,1
3256238155,0
659319913956,1
9779,1
709754277,0
90483005442,0
66267,0
222,1
4,1
14307970341,1
54262468,0
66,1
5152515,1
1362442612,0
2868,0
9561659,1
74261162470,1
92629,1
660,1
21,0
737,1
626,1
4759574,1
348497794843,1
351153,1
250984803856,0
0,1
71705653003,0
777616777,1
1551,1
81180,1
88,1
9087667809,1
4444,1
6902096,1
402979204,1
2759016443,0
7215882,0
280559955082,1
878,1
4,1
655565565556,1
24846,0
71617,1
84,0
52628382625,1
58777785,1
37086168073,1
4912194,1
78,0
165049388108,0
51973,0
8959532,0
5665,1
5337,0
9459549,1
13505310,1
781603306187,1
221393122,1
539935,1
418814,1
35988953,1
88588,1
13044779182,0
361998996557,0
795979597,1
20,1
8194115272,0
600,0
74031060,0
279963788696,0
271556,0
84081318048,1
5078118705,1
71584,0
2043771367,0
18481,1
6239326,1
725749224685,0
2217,0
7007,1
8578555264,0
34977416743,0
307725687,0
686,1
926,0
85504520,0
61750910,0
22867697,0
535916393675,0
545,1
385559518,0
1331,1
249476760,0
94,0
338541156,0
620494026,1
2301,0
514,0
413112,0
6489,0
1960691,1
161,1
145105,0
1002001,1
252,1
53500,1
7,1
4947,0
335565533,1
5500550,1
6293958055,0
0,1
6556,1
7,1
5946,0
947348011,0
10865,0
9889,1
132241174,0
5496945,1
1519151,1
717526625717,1
864682286468,1
729139,0
9683869,1
9215115129,1
99,1
