716,0
9304045714,0
88,1
2496094321,0
468501,0
877558402,0
29384588316,0
9543113459,1
31545,0
972,0
67658082,0
89926062998,1
8,1
784487,1
983375000286,0
31922913,1
24679966424,0
39703,0
3,1
8941331498,1
31555513,1
7950193643,0
707727707,1
4636,0
3612002163,1
7578338757,1
3276360,0
30559,0
239407134624,0
807894370,0
7,1
1049115,0
517226642,0
956367763659,1
498929,0
99112,0
655556,1
8793082785,0
82320071116,0
8390,0
52547468121,0
581392352664,0
4200240,1
5743134750,1
862671804066,0
7777,1
3734296,0
3779,0
710666017,1
3768778673,1
3,1
2002,1
232,1
54196734,0
526,0
33714,0
587326758,0
455540,0
90642,0
672031130276,1
56969296965,1
1156465110,1
818,1
5946,0
14004240041,1
8808668088,1
67,0
202,1
995648197316,0
755,0
242646242,1
326623,1
4,1
3046403,1
842899972767,0
2674334762,1
53935,1
14741,1
7983896,0
99084,0
64693,0
93845477,0
1728,0
30812709,0
7070,1
6,1
2332397,0
822598337,0
983010010389,1
257752,1
583956248246,0
46364,1
77641,0
6362636,1
55,1
306037667,0
3807083,1
417614598879,0
7664019194,0
446882288644,1
6588,0
1708071,1
969,1
199204497,0
4763024,0
60990,0
2,1
135731179974,0
20242024202,1
219180,0
508805,1
5184993832,0
880417394854,0
514095590415,1
42755724,1
49698689694,1
54079273,0
2002002,1
138,0
79921051848,0
874478,1
198891,1
6073,0
924584485429,1
284482,1
3443,1
11,1
352,0
37451727,0
613818316,1
6118922,0
6962567303,0
770,1
92396202,0
8222475721,0
523329923325,1
72976036,0
7189573,0
809263362908,1
4775,0
4664,1
3,1
7,1
1919191,1
9947638415,0
88981019824,0
8600068,1
25263687906,0
261165561162,1
355,0
94076021399,0
780673576722,0
4141,0
770,1
4946886494,1
96833869,1
838262838,1
898,1
99499,1
940734221,0
0,1
1699798019,0
7,1
4,1
1197775,0
11015,0
408636593,0
169262961,1
220556988812,0
8856200506,0
283382,1
1395,0
2882,1
3519119153,1
232,1
4223865800,0
72544527,1
5197571,0
7619,0
9702,0
141,1
5927777295,1
56265,1
409901109904,1
0,1
2,1
505347241261,0
77,1
631,0
57077075,1
3746473,1
48304,0
88,1
5540770455,1
9829899385,0
995599,1
913467763192,0
5775,1
96669,1
751203510939,0
